"Size","Serie","name_serie","Coefficient","Error","Estimator","Value"
500,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","MAE","p2",13.095
500,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","MAE","p3",18.505
500,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","MAE","p1",17.205
500,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","MAE","p2",9.3
500,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","MAE","p3",4.425
500,"x13","ARIMA(3,1,0)","Xi","MAE","p1",16.6
500,"x13","ARIMA(3,1,0)","Xi","MAE","p2",9.66
500,"x13","ARIMA(3,1,0)","Xi","MAE","p3",5.935
500,"x14","ARIMA(3,1,0) 
Differentiated","Xi","MAE","p1",14.73
500,"x14","ARIMA(3,1,0) 
Differentiated","Xi","MAE","p2",6.705
500,"x14","ARIMA(3,1,0) 
Differentiated","Xi","MAE","p3",3.84
500,"x2","ARMA(1,3)","Xi","MAE","p1",15.565
500,"x2","ARMA(1,3)","Xi","MAE","p2",7.295
500,"x2","ARMA(1,3)","Xi","MAE","p3",3.355
500,"x3","ARIMA(2,1,1)","Xi","MAE","p1",16.98
500,"x3","ARIMA(2,1,1)","Xi","MAE","p2",10.675
500,"x3","ARIMA(2,1,1)","Xi","MAE","p3",6.435
500,"x4","NLAR(3)","Xi","MAE","p1",16.59
500,"x4","NLAR(3)","Xi","MAE","p2",10.225
500,"x4","NLAR(3)","Xi","MAE","p3",5.735
500,"x5","NLAR(4)","Xi","MAE","p1",15.285
500,"x5","NLAR(4)","Xi","MAE","p2",8.55
500,"x5","NLAR(4)","Xi","MAE","p3",5.94
500,"x6","NLARMA(2,2)","Xi","MAE","p1",21.68
500,"x6","NLARMA(2,2)","Xi","MAE","p2",15.395
500,"x6","NLARMA(2,2)","Xi","MAE","p3",9.96
500,"x7","SETAR(2,2,[2])","Xi","MAE","p1",15.535
500,"x7","SETAR(2,2,[2])","Xi","MAE","p2",7.8
500,"x7","SETAR(2,2,[2])","Xi","MAE","p3",3.88
500,"x8","ARIMA(2,1,1) 
Differentiated","Xi","MAE","p1",15.375
500,"x8","ARIMA(2,1,1) 
Differentiated","Xi","MAE","p2",6.595
500,"x8","ARIMA(2,1,1) 
Differentiated","Xi","MAE","p3",2.89
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","MAE","p1",7.75
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","MAE","p2",14.73
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","MAE","p3",19.3
1000,"x1","AR(5)","Xi","MAE","p1",13.3
1000,"x1","AR(5)","Xi","MAE","p2",5.82
1000,"x1","AR(5)","Xi","MAE","p3",3.83
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","MAE","p1",8.315
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","MAE","p2",14.725
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","MAE","p3",19.46
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","MAE","p1",5.755
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","MAE","p2",11.02
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","MAE","p3",16.385
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","MAE","p1",15.9
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","MAE","p2",6.66
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","MAE","p3",3.225
1000,"x13","ARIMA(3,1,0)","Xi","MAE","p1",16.495
1000,"x13","ARIMA(3,1,0)","Xi","MAE","p2",9.515
1000,"x13","ARIMA(3,1,0)","Xi","MAE","p3",5.935
1000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","MAE","p1",14.08
1000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","MAE","p2",6.06
1000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","MAE","p3",3.55
1000,"x2","ARMA(1,3)","Xi","MAE","p1",16.32
1000,"x2","ARMA(1,3)","Xi","MAE","p2",7.82
1000,"x2","ARMA(1,3)","Xi","MAE","p3",3.5
1000,"x3","ARIMA(2,1,1)","Xi","MAE","p1",17.55
1000,"x3","ARIMA(2,1,1)","Xi","MAE","p2",10.755
1000,"x3","ARIMA(2,1,1)","Xi","MAE","p3",6.98
1000,"x4","NLAR(3)","Xi","MAE","p1",16.465
1000,"x4","NLAR(3)","Xi","MAE","p2",9.325
1000,"x4","NLAR(3)","Xi","MAE","p3",6.01
1000,"x5","NLAR(4)","Xi","MAE","p1",13.975
1000,"x5","NLAR(4)","Xi","MAE","p2",7.29
1000,"x5","NLAR(4)","Xi","MAE","p3",4.535
1000,"x6","NLARMA(2,2)","Xi","MAE","p1",21.085
1000,"x6","NLARMA(2,2)","Xi","MAE","p2",14
1000,"x6","NLARMA(2,2)","Xi","MAE","p3",9.335
1000,"x7","SETAR(2,2,[2])","Xi","MAE","p1",14.64
1000,"x7","SETAR(2,2,[2])","Xi","MAE","p2",6.94
1000,"x7","SETAR(2,2,[2])","Xi","MAE","p3",3.305
1000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","MAE","p1",13.625
1000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","MAE","p2",5.17
1000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","MAE","p3",2.08
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","MAE","p1",7.245
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","MAE","p2",14.03
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","MAE","p3",19.25
2000,"x1","AR(5)","Xi","MAE","p1",11.795
2000,"x1","AR(5)","Xi","MAE","p2",5.165
2000,"x1","AR(5)","Xi","MAE","p3",3.375
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","MAE","p1",7.705
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","MAE","p2",13.54
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","MAE","p3",18.19
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","MAE","p1",3.86
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","MAE","p2",8.19
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","MAE","p3",13.905
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","MAE","p1",16.195
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","MAE","p2",6.59
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","MAE","p3",2.55
2000,"x13","ARIMA(3,1,0)","Xi","MAE","p1",17.555
2000,"x13","ARIMA(3,1,0)","Xi","MAE","p2",12.095
2000,"x13","ARIMA(3,1,0)","Xi","MAE","p3",8.22
2000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","MAE","p1",13.395
2000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","MAE","p2",5.79
2000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","MAE","p3",3.375
2000,"x2","ARMA(1,3)","Xi","MAE","p1",14.24
2000,"x2","ARMA(1,3)","Xi","MAE","p2",6.06
2000,"x2","ARMA(1,3)","Xi","MAE","p3",2.6
2000,"x3","ARIMA(2,1,1)","Xi","MAE","p1",18.35
2000,"x3","ARIMA(2,1,1)","Xi","MAE","p2",13.32
2000,"x3","ARIMA(2,1,1)","Xi","MAE","p3",9.695
2000,"x4","NLAR(3)","Xi","MAE","p1",16.525
2000,"x4","NLAR(3)","Xi","MAE","p2",9.395
2000,"x4","NLAR(3)","Xi","MAE","p3",5.14
2000,"x5","NLAR(4)","Xi","MAE","p1",13.825
2000,"x5","NLAR(4)","Xi","MAE","p2",7.19
2000,"x5","NLAR(4)","Xi","MAE","p3",4.125
2000,"x6","NLARMA(2,2)","Xi","MAE","p1",20.27
2000,"x6","NLARMA(2,2)","Xi","MAE","p2",13.85
2000,"x6","NLARMA(2,2)","Xi","MAE","p3",8.435
2000,"x7","SETAR(2,2,[2])","Xi","MAE","p1",14.215
2000,"x7","SETAR(2,2,[2])","Xi","MAE","p2",6.355
2000,"x7","SETAR(2,2,[2])","Xi","MAE","p3",3.075
2000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","MAE","p1",13.025
2000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","MAE","p2",5.315
2000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","MAE","p3",2.425
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","MAE","p1",7.48
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","MAE","p2",13.99
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","MAE","p3",19.035
5000,"x1","AR(5)","Xi","MAE","p1",12.815
5000,"x1","AR(5)","Xi","MAE","p2",5.13
5000,"x1","AR(5)","Xi","MAE","p3",3.325
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","MAE","p1",6.88
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","MAE","p2",11.48
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","MAE","p3",16.02
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","MAE","p1",3.455
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","MAE","p2",4.57
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","MAE","p3",8.585
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","MAE","p1",16.135
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","MAE","p2",7.405
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","MAE","p3",2.985
5000,"x13","ARIMA(3,1,0)","Xi","MAE","p1",22.3
5000,"x13","ARIMA(3,1,0)","Xi","MAE","p2",17.725
5000,"x13","ARIMA(3,1,0)","Xi","MAE","p3",14.13
5000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","MAE","p1",12.395
5000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","MAE","p2",4.8
5000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","MAE","p3",2.87
5000,"x2","ARMA(1,3)","Xi","MAE","p1",17.19
5000,"x2","ARMA(1,3)","Xi","MAE","p2",7.555
5000,"x2","ARMA(1,3)","Xi","MAE","p3",3.02
5000,"x3","ARIMA(2,1,1)","Xi","MAE","p1",22.17
5000,"x3","ARIMA(2,1,1)","Xi","MAE","p2",17.895
5000,"x3","ARIMA(2,1,1)","Xi","MAE","p3",14.62
5000,"x4","NLAR(3)","Xi","MAE","p1",18.61
5000,"x4","NLAR(3)","Xi","MAE","p2",10.36
5000,"x4","NLAR(3)","Xi","MAE","p3",5.89
5000,"x5","NLAR(4)","Xi","MAE","p1",15.005
5000,"x5","NLAR(4)","Xi","MAE","p2",7.8
5000,"x5","NLAR(4)","Xi","MAE","p3",4.595
5000,"x6","NLARMA(2,2)","Xi","MAE","p1",22.85
5000,"x6","NLARMA(2,2)","Xi","MAE","p2",15.935
5000,"x6","NLARMA(2,2)","Xi","MAE","p3",10.935
5000,"x7","SETAR(2,2,[2])","Xi","MAE","p1",15.835
5000,"x7","SETAR(2,2,[2])","Xi","MAE","p2",7.65
5000,"x7","SETAR(2,2,[2])","Xi","MAE","p3",3.13
5000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","MAE","p1",14.575
5000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","MAE","p2",5.155
5000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","MAE","p3",2.52
5000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","MAE","p1",6.91
5000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","MAE","p2",11.65
5000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","MAE","p3",17.045
100,"x1","AR(5)","Codec","MAE","p1",14.7
100,"x1","AR(5)","Codec","MAE","p2",8.7
100,"x1","AR(5)","Codec","MAE","p3",6.475
100,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p1",7.565
100,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p2",15.535
100,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p3",20.305
100,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p1",6.32
100,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p2",13.93
100,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p3",19.285
100,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p1",18.085
100,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p2",9.95
100,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p3",6.47
100,"x13","ARIMA(3,1,0)","Codec","MAE","p1",20.175
100,"x13","ARIMA(3,1,0)","Codec","MAE","p2",13.68
100,"x13","ARIMA(3,1,0)","Codec","MAE","p3",9.215
100,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p1",17.32
100,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p2",8.585
100,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p3",5.355
100,"x2","ARMA(1,3)","Codec","MAE","p1",19.105
100,"x2","ARMA(1,3)","Codec","MAE","p2",9.06
100,"x2","ARMA(1,3)","Codec","MAE","p3",3.945
100,"x3","ARIMA(2,1,1)","Codec","MAE","p1",19.13
100,"x3","ARIMA(2,1,1)","Codec","MAE","p2",13.415
100,"x3","ARIMA(2,1,1)","Codec","MAE","p3",8.605
100,"x4","NLAR(3)","Codec","MAE","p1",10.99
100,"x4","NLAR(3)","Codec","MAE","p2",2.82
100,"x4","NLAR(3)","Codec","MAE","p3",2.865
100,"x5","NLAR(4)","Codec","MAE","p1",10.7
100,"x5","NLAR(4)","Codec","MAE","p2",4.035
100,"x5","NLAR(4)","Codec","MAE","p3",3.99
100,"x6","NLARMA(2,2)","Codec","MAE","p1",2.945
100,"x6","NLARMA(2,2)","Codec","MAE","p2",0.87
100,"x6","NLARMA(2,2)","Codec","MAE","p3",1.63
100,"x7","SETAR(2,2,[2])","Codec","MAE","p1",14.49
100,"x7","SETAR(2,2,[2])","Codec","MAE","p2",6.095
100,"x7","SETAR(2,2,[2])","Codec","MAE","p3",3.495
100,"x8","ARIMA(2,1,1) 
Differentiated","Codec","MAE","p1",17.975
100,"x8","ARIMA(2,1,1) 
Differentiated","Codec","MAE","p2",9.585
100,"x8","ARIMA(2,1,1) 
Differentiated","Codec","MAE","p3",5.56
100,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","MAE","p1",6.585
100,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","MAE","p2",13.275
100,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","MAE","p3",18.525
500,"x1","AR(5)","Codec","MAE","p1",14.42
500,"x1","AR(5)","Codec","MAE","p2",7.21
500,"x1","AR(5)","Codec","MAE","p3",5.285
500,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p1",7.34
500,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p2",14.105
500,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p3",18.925
500,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p1",5.99
500,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p2",11.305
500,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p3",16.525
500,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p1",15.815
500,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p2",5.305
500,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p3",2.405
500,"x13","ARIMA(3,1,0)","Codec","MAE","p1",21.54
500,"x13","ARIMA(3,1,0)","Codec","MAE","p2",17.585
500,"x13","ARIMA(3,1,0)","Codec","MAE","p3",14.26
500,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p1",15.705
500,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p2",7.205
500,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p3",4
500,"x2","ARMA(1,3)","Codec","MAE","p1",16.74
500,"x2","ARMA(1,3)","Codec","MAE","p2",5.295
500,"x2","ARMA(1,3)","Codec","MAE","p3",1.84
500,"x3","ARIMA(2,1,1)","Codec","MAE","p1",10.01
500,"x3","ARIMA(2,1,1)","Codec","MAE","p2",6.84
500,"x3","ARIMA(2,1,1)","Codec","MAE","p3",6.085
500,"x4","NLAR(3)","Codec","MAE","p1",5.665
500,"x4","NLAR(3)","Codec","MAE","p2",1.8
500,"x4","NLAR(3)","Codec","MAE","p3",2.765
500,"x5","NLAR(4)","Codec","MAE","p1",5.155
500,"x5","NLAR(4)","Codec","MAE","p2",2.75
500,"x5","NLAR(4)","Codec","MAE","p3",3.77
500,"x6","NLARMA(2,2)","Codec","MAE","p1",0.895
500,"x6","NLARMA(2,2)","Codec","MAE","p2",0.655
500,"x6","NLARMA(2,2)","Codec","MAE","p3",1.625
500,"x7","SETAR(2,2,[2])","Codec","MAE","p1",10.75
500,"x7","SETAR(2,2,[2])","Codec","MAE","p2",2.125
500,"x7","SETAR(2,2,[2])","Codec","MAE","p3",1.87
500,"x8","ARIMA(2,1,1) 
Differentiated","Codec","MAE","p1",15.3
500,"x8","ARIMA(2,1,1) 
Differentiated","Codec","MAE","p2",3.32
500,"x8","ARIMA(2,1,1) 
Differentiated","Codec","MAE","p3",1.22
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","MAE","p1",7.51
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","MAE","p2",14.505
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","MAE","p3",19.235
1000,"x1","AR(5)","Codec","MAE","p1",14.575
1000,"x1","AR(5)","Codec","MAE","p2",6.2
1000,"x1","AR(5)","Codec","MAE","p3",4.345
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p1",6.375
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p2",13.365
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p3",18.365
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p1",5.26
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p2",10.8
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p3",15.615
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p1",13.97
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p2",3.155
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p3",0.76
1000,"x13","ARIMA(3,1,0)","Codec","MAE","p1",18.455
1000,"x13","ARIMA(3,1,0)","Codec","MAE","p2",15.79
1000,"x13","ARIMA(3,1,0)","Codec","MAE","p3",13.3
1000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p1",15.915
1000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p2",6.455
1000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p3",3.435
1000,"x2","ARMA(1,3)","Codec","MAE","p1",16.265
1000,"x2","ARMA(1,3)","Codec","MAE","p2",5.28
1000,"x2","ARMA(1,3)","Codec","MAE","p3",1.345
1000,"x3","ARIMA(2,1,1)","Codec","MAE","p1",2.905
1000,"x3","ARIMA(2,1,1)","Codec","MAE","p2",1
1000,"x3","ARIMA(2,1,1)","Codec","MAE","p3",1.775
1000,"x4","NLAR(3)","Codec","MAE","p1",2.155
1000,"x4","NLAR(3)","Codec","MAE","p2",1.45
1000,"x4","NLAR(3)","Codec","MAE","p3",2.445
1000,"x5","NLAR(4)","Codec","MAE","p1",2.325
1000,"x5","NLAR(4)","Codec","MAE","p2",2.39
1000,"x5","NLAR(4)","Codec","MAE","p3",3.45
1000,"x6","NLARMA(2,2)","Codec","MAE","p1",0.905
1000,"x6","NLARMA(2,2)","Codec","MAE","p2",0.645
1000,"x6","NLARMA(2,2)","Codec","MAE","p3",1.58
1000,"x7","SETAR(2,2,[2])","Codec","MAE","p1",11.345
1000,"x7","SETAR(2,2,[2])","Codec","MAE","p2",1.3
1000,"x7","SETAR(2,2,[2])","Codec","MAE","p3",1.82
1000,"x8","ARIMA(2,1,1) 
Differentiated","Codec","MAE","p1",12.93
1000,"x8","ARIMA(2,1,1) 
Differentiated","Codec","MAE","p2",1.48
1000,"x8","ARIMA(2,1,1) 
Differentiated","Codec","MAE","p3",0.92
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","MAE","p1",7.395
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","MAE","p2",14.725
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","MAE","p3",19.36
2000,"x1","AR(5)","Codec","MAE","p1",13.9
2000,"x1","AR(5)","Codec","MAE","p2",5.915
2000,"x1","AR(5)","Codec","MAE","p3",3.835
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p1",6.745
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p2",11.86
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p3",16.74
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p1",5.075
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p2",8.92
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p3",13.785
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p1",14.16
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p2",3.075
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p3",0.55
2000,"x13","ARIMA(3,1,0)","Codec","MAE","p1",7.79
2000,"x13","ARIMA(3,1,0)","Codec","MAE","p2",7.72
2000,"x13","ARIMA(3,1,0)","Codec","MAE","p3",7.57
2000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p1",15.98
2000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p2",6.62
2000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p3",3.53
2000,"x2","ARMA(1,3)","Codec","MAE","p1",15.985
2000,"x2","ARMA(1,3)","Codec","MAE","p2",3.96
2000,"x2","ARMA(1,3)","Codec","MAE","p3",1.11
2000,"x3","ARIMA(2,1,1)","Codec","MAE","p1",0.935
2000,"x3","ARIMA(2,1,1)","Codec","MAE","p2",0.09
2000,"x3","ARIMA(2,1,1)","Codec","MAE","p3",1.09
2000,"x4","NLAR(3)","Codec","MAE","p1",1.045
2000,"x4","NLAR(3)","Codec","MAE","p2",1.215
2000,"x4","NLAR(3)","Codec","MAE","p3",2.215
2000,"x5","NLAR(4)","Codec","MAE","p1",0.45
2000,"x5","NLAR(4)","Codec","MAE","p2",2.015
2000,"x5","NLAR(4)","Codec","MAE","p3",3.085
2000,"x6","NLARMA(2,2)","Codec","MAE","p1",0.925
2000,"x6","NLARMA(2,2)","Codec","MAE","p2",0.4
2000,"x6","NLARMA(2,2)","Codec","MAE","p3",1.31
2000,"x7","SETAR(2,2,[2])","Codec","MAE","p1",10.16
2000,"x7","SETAR(2,2,[2])","Codec","MAE","p2",1.19
2000,"x7","SETAR(2,2,[2])","Codec","MAE","p3",1.825
2000,"x8","ARIMA(2,1,1) 
Differentiated","Codec","MAE","p1",12.37
2000,"x8","ARIMA(2,1,1) 
Differentiated","Codec","MAE","p2",1.195
2000,"x8","ARIMA(2,1,1) 
Differentiated","Codec","MAE","p3",0.84
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","MAE","p1",6.7
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","MAE","p2",13.755
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","MAE","p3",18.83
5000,"x1","AR(5)","Codec","MAE","p1",14.025
5000,"x1","AR(5)","Codec","MAE","p2",4.46
5000,"x1","AR(5)","Codec","MAE","p3",3.08
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p1",6.005
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p2",10.93
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","MAE","p3",15.82
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p1",4.905
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p2",6.3
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","MAE","p3",11.02
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p1",12.91
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p2",1.415
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","MAE","p3",0.255
5000,"x13","ARIMA(3,1,0)","Codec","MAE","p1",1.94
5000,"x13","ARIMA(3,1,0)","Codec","MAE","p2",2.73
5000,"x13","ARIMA(3,1,0)","Codec","MAE","p3",3.6
5000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p1",16.65
5000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p2",5.515
5000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","MAE","p3",2.575
5000,"x2","ARMA(1,3)","Codec","MAE","p1",17.375
5000,"x2","ARMA(1,3)","Codec","MAE","p2",4.76
5000,"x2","ARMA(1,3)","Codec","MAE","p3",1.35
5000,"x3","ARIMA(2,1,1)","Codec","MAE","p1",1
5000,"x3","ARIMA(2,1,1)","Codec","MAE","p2",0
5000,"x3","ARIMA(2,1,1)","Codec","MAE","p3",1
5000,"x4","NLAR(3)","Codec","MAE","p1",0.08
5000,"x4","NLAR(3)","Codec","MAE","p2",1.01
5000,"x4","NLAR(3)","Codec","MAE","p3",2.01
5000,"x5","NLAR(4)","Codec","MAE","p1",0.06
5000,"x5","NLAR(4)","Codec","MAE","p2",1.925
5000,"x5","NLAR(4)","Codec","MAE","p3",2.925
5000,"x6","NLARMA(2,2)","Codec","MAE","p1",1.17
5000,"x6","NLARMA(2,2)","Codec","MAE","p2",0.325
5000,"x6","NLARMA(2,2)","Codec","MAE","p3",1.06
5000,"x7","SETAR(2,2,[2])","Codec","MAE","p1",8.065
